,index,amazonIDs,recording_mbids,genres
1514,1994,B000000XHD,"1a3c453d-d561-4bad-9991-c7f29d36b93a, df6783e7-eb08-4d0f-ad7d-9362c92c05dd","Jazz,Pop,Soul-Jazz & Boogaloo,Bebop, Jazz,Pop,Soul-Jazz & Boogaloo,Bebop"
1515,1995,B000000XHF,6e5dd345-cecd-49e6-b075-0c653888c0ed,"Jazz,Pop,Soul-Jazz & Boogaloo"
1516,1996,B000000XHH,"b9ed5e06-06fe-4a83-b94e-3959ac253416, 3826438d-be22-497a-bab7-5a4b9f33a8c5, 98ed47e8-526a-4e03-90c4-82df67b72f49, 39bb28ae-b898-4ee4-a9be-ad0995d8e994","R&B,Jazz,Soul,Pop,Disco,Dance & Electronic,Dance Pop,Funk, R&B,Jazz,Soul,Pop,Disco,Dance & Electronic,Dance Pop,Funk, R&B,Jazz,Soul,Pop,Disco,Dance & Electronic,Dance Pop,Funk, R&B,Jazz,Soul,Pop,Disco,Dance & Electronic,Dance Pop,Funk"
1517,1997,B000000XHY,"6a3f9e21-8fd0-4a4a-a32d-a7722f7b589e, b4717dce-329d-4fd1-8be8-b28f2b96f431, 1194e3d6-5338-44a2-b5ca-36d4f72a763b, 8f4cb9ba-1746-4011-bf48-a76605a2cc15","Jazz,Pop,Soul-Jazz & Boogaloo,Bebop, Jazz,Pop,Soul-Jazz & Boogaloo,Bebop, Jazz,Pop,Soul-Jazz & Boogaloo,Bebop, Jazz,Pop,Soul-Jazz & Boogaloo,Bebop"
1518,1998,B000000XI8,"cdb7426c-cff4-4561-9d82-4d48ec2d753f, 7c5fff03-6a5b-4d55-8881-db55a86b454e","Swing Jazz,Jazz,Pop,Bebop, Swing Jazz,Jazz,Pop,Bebop"
1519,2000,B000000XIJ,3cfb7992-76bd-4957-b9eb-52569283b3ba,"Swing Jazz,Pop,Jazz,Contemporary Big Band,Classic Big Band"
1520,2002,B000000XJN,"edc2ad66-c554-4b41-8b7a-ef10df262665, d110072e-3a83-4ee6-b663-9dfbb5afaf0e, 120ffefc-d8c6-43df-aeb0-7d7cd5960e7a","Swing Jazz,Pop,Jazz,Contemporary Big Band,Classic Big Band, Swing Jazz,Pop,Jazz,Contemporary Big Band,Classic Big Band, Swing Jazz,Pop,Jazz,Contemporary Big Band,Classic Big Band"
1521,2003,B000000XL2,"1b34f91a-be50-417a-8dc1-5e0fccf57e36, f275d209-6ac2-486c-84a3-15152346b034, 5ec41fae-b26d-43ab-9208-af4e0567df74, cd65c327-6a47-457e-8b19-901f9c921b20, e6f1cf0f-b250-4d00-a649-66d5c79e8f7e, 27b62f87-770c-4d1e-8f22-45c1762f6660, 327312ba-bac6-4e1d-aa74-7a3502bcba77, 1afaf4ac-c8e6-4d0c-a262-6375e0b49592","Swing Jazz,Pop,Jazz,Contemporary Big Band,Classic Big Band, Swing Jazz,Pop,Jazz,Contemporary Big Band,Classic Big Band, Swing Jazz,Pop,Jazz,Contemporary Big Band,Classic Big Band, Swing Jazz,Pop,Jazz,Contemporary Big Band,Classic Big Band, Swing Jazz,Pop,Jazz,Contemporary Big Band,Classic Big Band, Swing Jazz,Pop,Jazz,Contemporary Big Band,Classic Big Band, Swing Jazz,Pop,Jazz,Contemporary Big Band,Classic Big Band, Swing Jazz,Pop,Jazz,Contemporary Big Band,Classic Big Band"
1522,2006,B000000XNV,d04a407c-5c34-44b1-b95d-2ec91ca06ef2,"Brazil,Bossa Nova,Brazilian Jazz,Cuba,Jazz,South & Central America,Latin Pop,Latin Music,Pop,World Music,Bebop,Caribbean & Cuba,Latin Jazz"
1523,2007,B000000XNW,3a4f90c3-a4e6-4472-8267-4d66849fac63,"Swing Jazz,Jazz,Pop,Bebop"
1524,2008,B000000XQ6,"05cf4c69-37d1-4497-a5c3-d1260cbf3398, 8473a410-b637-4835-805c-2399ca1d4f2d, 02aea47c-a4d6-4fa4-8ee2-c7b932141c36, f906b040-89d5-4ec6-86b0-8c98fdd03c27","Brazil,Brazilian Jazz,Jazz,South & Central America,World Music,Soul-Jazz & Boogaloo,Bebop,Latin Jazz, Brazil,Brazilian Jazz,Jazz,South & Central America,World Music,Soul-Jazz & Boogaloo,Bebop,Latin Jazz, Brazil,Brazilian Jazz,Jazz,South & Central America,World Music,Soul-Jazz & Boogaloo,Bebop,Latin Jazz, Brazil,Brazilian Jazz,Jazz,South & Central America,World Music,Soul-Jazz & Boogaloo,Bebop,Latin Jazz"
1525,2009,B000000XRO,"de97a445-291d-4c83-9232-3b09eaa5e187, 6c67f33a-5739-4bf1-9977-1df83c74b17a, 22f38ee6-523f-4413-9739-5119c79627d2","Brazil,Brazilian Jazz,Jazz Fusion,Jazz,Latin Pop,R&B,Latin Music,Pop,World Music,South & Central America,Funk,Latin Jazz, Brazil,Brazilian Jazz,Jazz Fusion,Jazz,Latin Pop,R&B,Latin Music,Pop,World Music,South & Central America,Funk,Latin Jazz, Brazil,Brazilian Jazz,Jazz Fusion,Jazz,Latin Pop,R&B,Latin Music,Pop,World Music,South & Central America,Funk,Latin Jazz"
1526,2010,B000000XRT,"ad78c546-07be-406e-9640-24302c9ed1c7, 87a54968-99bd-4e67-91c8-b5dfe81dd1d5, 8ed5c28e-ed6b-41cf-ad57-21cbba5d70b0","Modern Postbebop,Jazz,Pop,Bebop, Modern Postbebop,Jazz,Pop,Bebop, Modern Postbebop,Jazz,Pop,Bebop"
1527,2011,B000000XSQ,"1d0877be-9333-4b6f-b2aa-af6dfdbc0b11, f2bbd5fb-2da5-4e0d-9432-833300da3c96, 9e511c56-59c7-47d1-b148-61d9ca47dfb1","Blues,Jazz,Pop,Soul-Jazz & Boogaloo, Blues,Jazz,Pop,Soul-Jazz & Boogaloo, Blues,Jazz,Pop,Soul-Jazz & Boogaloo"
1528,2012,B000000XSU,12a98a31-4d54-40e4-ab5a-cf5ece13a077,"R&B,Jazz,Funk,Pop,Soul-Jazz & Boogaloo"
1529,2013,B000000XSY,"5eb2dd1a-1998-46f6-a264-b0073f5100ab, c1fcd447-b1cb-40a4-8f34-a0f051c63cba, f3e6dcc3-25cf-4753-848c-9fab06509162","Jazz,Soul,Pop,R&B,Soul-Jazz & Boogaloo,Bebop, Jazz,Soul,Pop,R&B,Soul-Jazz & Boogaloo,Bebop, Jazz,Soul,Pop,R&B,Soul-Jazz & Boogaloo,Bebop"
1530,2014,B000000XT6,"4b64ab9f-5c31-4351-be76-79ae6d63bc26, eec637f5-f5b1-4242-a0d3-581c42013a6e","Jazz,Pop,Soul-Jazz & Boogaloo,Bebop, Jazz,Pop,Soul-Jazz & Boogaloo,Bebop"
1531,2015,B000000XTB,"f49d6d34-878a-4ac8-aab3-ce57c9a108cf, 68bc58e6-212d-4a01-8452-b21cfb5cdeda, eb735414-308c-4ef2-be53-1f72acd62101, 6150a39d-63de-4bc1-abad-52b5d103ca17","Swing Jazz,Modern Postbebop,Jazz,Pop, Swing Jazz,Modern Postbebop,Jazz,Pop, Swing Jazz,Modern Postbebop,Jazz,Pop, Swing Jazz,Modern Postbebop,Jazz,Pop"
1532,2016,B000000XTM,"65e1a991-42ca-496d-b2c5-4aa8b920a5bd, b11a5e91-6bdf-4e35-bf96-d0be012a1cc6, ab15d881-12ab-4b58-a668-538c21800c33","Modern Postbebop,Jazz,Pop,Bebop, Modern Postbebop,Jazz,Pop,Bebop, Modern Postbebop,Jazz,Pop,Bebop"
1533,2017,B000000XTT,"cef3afbb-107a-4075-a241-7d94ab79ec2d, 0f504f25-99dd-40b4-a065-f9c5a0641020","Jazz,Pop,Soul-Jazz & Boogaloo,Bebop, Jazz,Pop,Soul-Jazz & Boogaloo,Bebop"
1534,2018,B000000XU7,9cdb6027-868d-4d62-9bf4-fb66efa0d63e,"Modern Postbebop,Jazz,Pop,Bebop"
1535,2019,B000000XV4,066467f4-8f8c-4d61-b69d-63971e96b984,"Cuba,Jazz,Soul,R&B,Latin Music,World Music,Soul-Jazz & Boogaloo,Caribbean & Cuba,Latin Jazz"
1536,2020,B000000XV7,15c893a7-fe83-48ea-9d63-7839ae9abf93,"Modern Postbebop,Jazz,Pop,Bebop"
1537,2021,B000000XVV,"31f1cae7-e81a-4c4e-91a2-8528338126f2, 3e15edd5-6fc2-4769-8a50-12687f1b74d2, cc2a45dd-68a1-416c-b8d3-5e06fdeb61ea, d6ae274a-74be-43b5-b088-feb77432c758","Jazz,Pop,Soul-Jazz & Boogaloo, Jazz,Pop,Soul-Jazz & Boogaloo, Jazz,Pop,Soul-Jazz & Boogaloo, Jazz,Pop,Soul-Jazz & Boogaloo"
1538,2022,B000000XVX,"7b39546e-b226-45d5-828d-059e8cc2af72, 4932f649-ff30-4ae0-98fc-e98ca7ce4064","Brazil,Bossa Nova,Brazilian Jazz,Jazz,Latin Music,South & Central America,World Music,Latin Jazz, Brazil,Bossa Nova,Brazilian Jazz,Jazz,Latin Music,South & Central America,World Music,Latin Jazz"
1539,2023,B000000XW5,"3c853e6b-20dc-4521-809d-ab0ebb992c0a, 0271b010-d070-4318-9860-28b2cab3e007, 15c28a29-52f5-4896-a521-67ab48b4b409, c51221ed-237f-4812-83c4-d236fcadd7dd, 014e8fb0-7bdf-42d6-a494-62dcf3e6e2b5, 9818f12e-ec60-487c-a998-615234145404","Country,Jazz,Pop,Traditional Folk,Acoustic Blues,Traditional Blues,Blues,Traditional Jazz & Ragtime,Folk,Vocal Blues, Country,Jazz,Pop,Traditional Folk,Acoustic Blues,Traditional Blues,Blues,Traditional Jazz & Ragtime,Folk,Vocal Blues, Country,Jazz,Pop,Traditional Folk,Acoustic Blues,Traditional Blues,Blues,Traditional Jazz & Ragtime,Folk,Vocal Blues, Country,Jazz,Pop,Traditional Folk,Acoustic Blues,Traditional Blues,Blues,Traditional Jazz & Ragtime,Folk,Vocal Blues, Country,Jazz,Pop,Traditional Folk,Acoustic Blues,Traditional Blues,Blues,Traditional Jazz & Ragtime,Folk,Vocal Blues, Country,Jazz,Pop,Traditional Folk,Acoustic Blues,Traditional Blues,Blues,Traditional Jazz & Ragtime,Folk,Vocal Blues"
1540,2024,B000000XW6,0cdd06cd-cfa8-4c02-be25-3a20b2d03585,"Classic Country,Country,Pop,Texas Blues,Regional Blues,Acoustic Blues,Traditional Blues,Blues,Traditional Folk,Folk"
1541,2025,B000000XWA,6857280a-2fe2-4f02-a507-578edb1dd0da,"Jazz,Pop,Bebop"
1542,2026,B000000XWJ,"714decb2-2ba9-4cf7-9b7f-cb3120cf615e, 8264e342-aea2-4186-aaf2-c9600957b68b","Modern Postbebop,Jazz,Pop,Bebop, Modern Postbebop,Jazz,Pop,Bebop"
1543,2030,B000000XWQ,"ea5c36aa-f904-4944-b862-8697a321d2ae, 09ecd31b-81a2-454e-ad5d-8fd7486330a6, 82786c73-528a-491c-a362-5ccabc1654dd, e1aacd91-2928-4e15-9d4c-343937b5b43d, eb689d62-ff22-4e41-ac75-f7fd08f78973, 54e15461-928e-49e6-9507-2ffca1b50f88","Chicago Blues,Pop,Electric Blues,Regional Blues,Acoustic Blues,Traditional Blues,Blues, Chicago Blues,Pop,Electric Blues,Regional Blues,Acoustic Blues,Traditional Blues,Blues, Chicago Blues,Pop,Electric Blues,Regional Blues,Acoustic Blues,Traditional Blues,Blues, Chicago Blues,Pop,Electric Blues,Regional Blues,Acoustic Blues,Traditional Blues,Blues, Chicago Blues,Pop,Electric Blues,Regional Blues,Acoustic Blues,Traditional Blues,Blues, Chicago Blues,Pop,Electric Blues,Regional Blues,Acoustic Blues,Traditional Blues,Blues"
1544,2031,B000000XWT,"26e8fd53-dd5e-4cf0-827c-4143324d5b36, bfa2c51e-852b-4dc0-bb0f-55f9e01af95a, abfc37ab-6d2b-4ff9-9623-1d5f8ba8788c, ca021815-7855-4718-9f53-89b7b3217e1a, d89bbfd9-717d-415a-8ae9-ef5a3f710607, e12d6aac-2da1-4fc0-8cdd-0ed681feddcc, eca122bf-5ce9-4b00-a59a-6b3361a8c38c, 433eb981-cfda-43d8-985f-331429646060, 22bda3d2-33ef-481f-b7fa-fdc1c865eddf","Pop,Regional Blues,Acoustic Blues,Traditional Blues,East Coast Blues,Blues,Delta Blues, Pop,Regional Blues,Acoustic Blues,Traditional Blues,East Coast Blues,Blues,Delta Blues, Pop,Regional Blues,Acoustic Blues,Traditional Blues,East Coast Blues,Blues,Delta Blues, Pop,Regional Blues,Acoustic Blues,Traditional Blues,East Coast Blues,Blues,Delta Blues, Pop,Regional Blues,Acoustic Blues,Traditional Blues,East Coast Blues,Blues,Delta Blues, Pop,Regional Blues,Acoustic Blues,Traditional Blues,East Coast Blues,Blues,Delta Blues, Pop,Regional Blues,Acoustic Blues,Traditional Blues,East Coast Blues,Blues,Delta Blues, Pop,Regional Blues,Acoustic Blues,Traditional Blues,East Coast Blues,Blues,Delta Blues, Pop,Regional Blues,Acoustic Blues,Traditional Blues,East Coast Blues,Blues,Delta Blues"
1545,2032,B000000XXB,"5855a157-5aa0-4f81-9b30-3a1d8fce9264, 128c4bfd-c622-4aa6-8efd-59fb9c4da92d","Classic Country,Country,Pop,Regional Blues,Acoustic Blues,Traditional Blues,East Coast Blues,Blues,Delta Blues, Classic Country,Country,Pop,Regional Blues,Acoustic Blues,Traditional Blues,East Coast Blues,Blues,Delta Blues"
1546,2034,B000000XXH,a385d83e-f645-4504-91d7-7c468440c979,"Classic Country,Country,Harmonica Blues,Pop,Traditional Folk,Regional Blues,Traditional Blues,East Coast Blues,Blues,Delta Blues,Folk"
1547,2035,B000000XXS,246c7168-0c8d-4c32-906e-d0f0f141fcf3,"Classic Country,West Coast Blues,Country,Pop,Traditional Folk,Regional Blues,Traditional Blues,Blues,Folk"
1548,2037,B000000XY4,"6c22320e-8c85-421f-95a9-fd5e9b4b4a11, 42ff3531-9e13-437a-ac92-61d5f5efb46c, 53728ff6-c8f4-4d25-8b34-fa8d3599d3f6, bc55c6cb-e98a-4e17-9c87-cafed58bf3d7, 7329e9dd-5c91-49b1-9139-31f9a39fa5b8, cfadf180-81c3-47e9-8e4c-ccd555fcd1dc, 484e96fc-6a05-49d1-8724-569db730ba13, 5d5a48e9-43c4-482e-8eab-091c47827711, adacb0c4-3038-4de6-8203-944aa6e67b15","West Coast Blues,Blues,Delta Blues,Regional Blues,Pop, West Coast Blues,Blues,Delta Blues,Regional Blues,Pop, West Coast Blues,Blues,Delta Blues,Regional Blues,Pop, West Coast Blues,Blues,Delta Blues,Regional Blues,Pop, West Coast Blues,Blues,Delta Blues,Regional Blues,Pop, West Coast Blues,Blues,Delta Blues,Regional Blues,Pop, West Coast Blues,Blues,Delta Blues,Regional Blues,Pop, West Coast Blues,Blues,Delta Blues,Regional Blues,Pop, West Coast Blues,Blues,Delta Blues,Regional Blues,Pop"
1549,2038,B000000XY6,7b47aa14-76dd-4b65-8320-8a123d516779,"Blues,Delta Blues,Regional Blues,Pop"
1550,2039,B000000XYL,06cdb033-97d9-431e-a7b1-b71faf36c382,"Regional Blues,Pop,Chicago Blues,Acoustic Blues,Traditional Blues,Blues,Delta Blues"
1551,2041,B000000XYN,"17440884-e4e4-4ccf-a8fb-4572cdae2c07, 920387f3-98fc-449b-9e81-f1c8cd251eb6, a92bf0cf-3ab3-47d5-bd55-1abc53cf565b, 4cda9df8-e0b2-40a6-b875-b8d312f9c5ff","Soul,Pop,R&B,Regional Blues,Acoustic Blues,Blues,Delta Blues, Soul,Pop,R&B,Regional Blues,Acoustic Blues,Blues,Delta Blues, Soul,Pop,R&B,Regional Blues,Acoustic Blues,Blues,Delta Blues, Soul,Pop,R&B,Regional Blues,Acoustic Blues,Blues,Delta Blues"
1552,2042,B000000XYP,1f7d17f5-80e1-4f3f-84ce-b2d7e59418ae,"Regional Blues,Pop,Chicago Blues,Acoustic Blues,Traditional Blues,Blues"
1553,2043,B000000XYT,"9462e90a-67f2-4f6a-bdf1-23d3dfa55286, efc18f0e-df7a-4f17-8092-3dd605cecb88, 7bf8b9d3-b25d-43e1-b38f-c5427b5b3623, 7ad26823-35f4-4e26-950d-f2ae1e22a31e, 745ac354-b816-433c-a601-8b133d0bc3b2, b08dc51e-1a44-4588-a942-06e45255a7c7","Blues,Acoustic Blues,Pop, Blues,Acoustic Blues,Pop, Blues,Acoustic Blues,Pop, Blues,Acoustic Blues,Pop, Blues,Acoustic Blues,Pop, Blues,Acoustic Blues,Pop"
1554,2044,B000000XYV,60f3f479-0bb1-4e0b-965e-73af0dbb0894,"Classic Country,Country,Soul,Pop,Detroit Blues,Electric Blues,R&B,Regional Blues,Acoustic Blues,Traditional Blues,Contemporary Blues,Singer-Songwriters,Blues,Delta Blues"
1555,2045,B000000XYX,"23784843-fc1e-4467-bdf9-f71c1b30e53f, 82d8b78b-07b3-4ba7-80fd-89dfb9b0e162","Regional Blues,Pop,Chicago Blues,Acoustic Blues,Traditional Blues,Blues,Piano Blues, Regional Blues,Pop,Chicago Blues,Acoustic Blues,Traditional Blues,Blues,Piano Blues"
1556,2047,B000000XZ2,"e271e85c-2f37-486f-b824-91c3621850a0, 01ebfa19-b371-4a6b-944c-1172c4178ea1, f82a831c-4972-41b5-afca-893ba64210f3, 2c71228c-d7f8-45cd-8dc1-f2397c6c875c, 24423128-e7b0-41c5-a06e-036d40f95aea, 25b17dba-89eb-4ba4-9edf-526e47253001","Harmonica Blues,Chicago Blues,Pop,Electric Blues,Regional Blues,Blues, Harmonica Blues,Chicago Blues,Pop,Electric Blues,Regional Blues,Blues, Harmonica Blues,Chicago Blues,Pop,Electric Blues,Regional Blues,Blues, Harmonica Blues,Chicago Blues,Pop,Electric Blues,Regional Blues,Blues, Harmonica Blues,Chicago Blues,Pop,Electric Blues,Regional Blues,Blues, Harmonica Blues,Chicago Blues,Pop,Electric Blues,Regional Blues,Blues"
1557,2048,B000000XZ3,17f8f283-b149-475f-a004-9c2f15149e65,"Pop,Texas Blues,Regional Blues,Acoustic Blues,Traditional Blues,Blues"
1558,2049,B000000XZL,f0b04ea6-1cdf-4507-93d8-b2080bbd78c6,"R&B,Blues,Piano Blues,Traditional Blues,Pop"
1559,2050,B000000XZO,"fd28cebc-c330-4da8-97db-ec06a9922110, afe2eb71-bfbf-4bf9-8e7a-5c559af66709","Blues,Piano Blues,Regional Blues,Pop,St. Louis Blues, Blues,Piano Blues,Regional Blues,Pop,St. Louis Blues"
1560,2051,B000000Y0C,77456d32-834f-4556-aa50-74cefdd08c2b,"Jazz,Pop,Bebop"
1561,2053,B000000Y0T,"5d8c51ae-b138-418a-92f5-c3ae4037201d, 9ef1cf2b-8faa-4d9e-9da6-f1644494ce11","Jazz,Pop,Bebop, Jazz,Pop,Bebop"
1562,2054,B000000Y0W,aecdc23c-b1f2-47bd-a2fc-f38df0de2cf7,"Cool Jazz,Jazz,Pop,Bebop"
1563,2057,B000000Y1M,"8c941149-4d8e-4712-91c1-8b4feeaa1d2b, 5443653b-ca8b-48ce-a3be-d2dd98665d7e, 105e5fe3-5356-4025-a9e9-eb7ca97cfcd6","Jazz,Pop,Bebop, Jazz,Pop,Bebop, Jazz,Pop,Bebop"
1564,2058,B000000Y1U,"7da653b6-3c3f-49bd-b030-0b40d11712ed, 97d4dd0b-f149-463a-8e5d-4168a34542fc","Jazz,Pop,Bebop, Jazz,Pop,Bebop"
1565,2059,B000000Y3N,c53f8881-0e17-45c5-856c-1791863f2373,"Modern Postbebop,Jazz,Pop,Bebop"
1566,2060,B000000Y3R,"b195c28d-9403-4d7d-8f01-a6aa81f7cd6b, b7d01f4a-9b9a-404e-aa01-366eab47c443, ab5a72ca-b3da-42d9-90d6-cbac877dfac3","Jazz,Pop,Bebop, Jazz,Pop,Bebop, Jazz,Pop,Bebop"
1567,2061,B000000Y3T,9afceb2b-6571-45bc-8421-4cff54953bbb,"Jazz,Pop,Bebop"
1568,2062,B000000Y45,"50e61ae5-151b-48e3-8719-34e0608a69e5, 75d39cb5-abc3-4f66-b362-3e03a2c75ab6","Modern Postbebop,Jazz,Pop,Bebop, Modern Postbebop,Jazz,Pop,Bebop"
1569,2063,B000000Y4A,"6d11bc7c-e414-4b39-a07f-b43c3bbdf168, 39263007-7e81-402e-b479-d26aa79db639, 4342ab4c-3b67-406f-8470-b92990d27954, 6bbce4d7-6a10-4c59-be42-225f53eab36f, 3b2350f4-4b5f-451c-8d95-ce103c6775ab","Traditional Vocal Pop,Jazz,Vocal Jazz,Pop,Broadway & Vocalists,Vocal Pop, Traditional Vocal Pop,Jazz,Vocal Jazz,Pop,Broadway & Vocalists,Vocal Pop, Traditional Vocal Pop,Jazz,Vocal Jazz,Pop,Broadway & Vocalists,Vocal Pop, Traditional Vocal Pop,Jazz,Vocal Jazz,Pop,Broadway & Vocalists,Vocal Pop, Traditional Vocal Pop,Jazz,Vocal Jazz,Pop,Broadway & Vocalists,Vocal Pop"
1570,2064,B000000Y4I,"a305b474-e73d-4949-9060-80ad9d635881, a011cdcd-9bdc-4773-b3e4-08de68ee7af3, 990995a5-e95b-4a50-8833-13e383ee90eb, e735c7a2-108f-4229-b3a0-210be295e531, 775ea30b-dcf8-4f63-98c5-6bad8affb2e2, dce193bc-562d-45a5-be9b-e9a4968abe12","Jazz,Pop,Bebop, Jazz,Pop,Bebop, Jazz,Pop,Bebop, Jazz,Pop,Bebop, Jazz,Pop,Bebop, Jazz,Pop,Bebop"
1571,2065,B000000Y4K,7a549571-9cc6-453f-9c39-cbef04e0b706,"Modern Postbebop,Jazz,Pop,Bebop"
1572,2066,B000000Y4N,"d41c3215-dc42-40f2-9de2-0d4cfc6342ad, ef93c2e2-51b6-48a2-b36f-0412028097cd, 33c45658-4068-4d2f-aff9-081577eaf40f, cd31ff8f-d985-4bdd-b2a3-9f466e35d309, 7fd0c19e-2531-486a-bc85-a8eba36e3952, b8cfd943-2285-42bf-b68a-f0e2cd8d14ab, da09e218-8f20-43ea-a6e1-229bc5787628, ee9e5df0-7f60-4d33-9112-2950a71d500e, 61264103-e4a3-4d16-92d8-3c6c8ad60939, e11ca3ec-d244-4f9b-a92a-0a3fb3e641a8, 851e68a0-9551-4aad-a74c-388e84d64997, d4eba52c-b7d6-4897-b884-8bf68f5d3fd2","Jazz,Vocal Jazz,Pop,Blues,Vocal Pop,Bebop, Jazz,Vocal Jazz,Pop,Blues,Vocal Pop,Bebop, Jazz,Vocal Jazz,Pop,Blues,Vocal Pop,Bebop, Jazz,Vocal Jazz,Pop,Blues,Vocal Pop,Bebop, Jazz,Vocal Jazz,Pop,Blues,Vocal Pop,Bebop, Jazz,Vocal Jazz,Pop,Blues,Vocal Pop,Bebop, Jazz,Vocal Jazz,Pop,Blues,Vocal Pop,Bebop, Jazz,Vocal Jazz,Pop,Blues,Vocal Pop,Bebop, Jazz,Vocal Jazz,Pop,Blues,Vocal Pop,Bebop, Jazz,Vocal Jazz,Pop,Blues,Vocal Pop,Bebop, Jazz,Vocal Jazz,Pop,Blues,Vocal Pop,Bebop, Jazz,Vocal Jazz,Pop,Blues,Vocal Pop,Bebop"
1573,2068,B000000Y53,"d3623d4e-0268-4589-9523-aa1563164a17, 96f240d7-4824-4933-b796-1109b6e0f1ec, 9a18e9af-d979-4aef-90ea-cb15d480a411, 3282941e-f294-460e-9711-58af449cc4b0","Traditional Vocal Pop,Jazz,Vocal Jazz,Pop,Broadway & Vocalists,Vocal Pop, Traditional Vocal Pop,Jazz,Vocal Jazz,Pop,Broadway & Vocalists,Vocal Pop, Traditional Vocal Pop,Jazz,Vocal Jazz,Pop,Broadway & Vocalists,Vocal Pop, Traditional Vocal Pop,Jazz,Vocal Jazz,Pop,Broadway & Vocalists,Vocal Pop"
1574,2069,B000000Y5C,"4e2524d9-7dfb-424f-89b6-96f65988ba45, 3d665802-1ac3-4d75-afc9-1e0bbb4d064d, b2697502-ba6f-4560-a1b6-bfd2a7a136eb","Smooth Jazz,Jazz,Pop,Soul-Jazz & Boogaloo,Bebop, Smooth Jazz,Jazz,Pop,Soul-Jazz & Boogaloo,Bebop, Smooth Jazz,Jazz,Pop,Soul-Jazz & Boogaloo,Bebop"
1575,2070,B000000Y5Y,"774540ff-7d72-4558-815f-58fc0df68a61, 0aa3c1b8-d3f6-4dd3-82ed-f14eda18473a, 3e8605ae-bca7-483f-9231-dfa6707f10a6","Jazz,Pop,Modern Postbebop,Avant Garde & Free Jazz,Bebop,Latin Jazz, Jazz,Pop,Modern Postbebop,Avant Garde & Free Jazz,Bebop,Latin Jazz, Jazz,Pop,Modern Postbebop,Avant Garde & Free Jazz,Bebop,Latin Jazz"
1576,2072,B000000Y6Z,"6b97dcd8-33ae-4676-8b34-7df18aeca042, b530d02b-c992-45c9-b9cf-4c79a313a750","Cool Jazz,Modern Postbebop,Jazz,Pop,Bebop, Cool Jazz,Modern Postbebop,Jazz,Pop,Bebop"
1577,2073,B000000Y7H,"fce8f085-14c7-40c1-836c-6800858b7e80, 1917aa2e-272d-4e61-9b57-3c60bc285c3d","Jazz,Pop,Soul-Jazz & Boogaloo,Bebop, Jazz,Pop,Soul-Jazz & Boogaloo,Bebop"
1578,2074,B000000Y7J,2c0d47e0-e441-4901-a70a-1e4e167725b4,"Modern Postbebop,Jazz,Bebop,Pop,Avant Garde & Free Jazz"
1579,2076,B000000Y9A,"bfe06500-2bc5-4fb0-8f67-a28b1697ff68, ade86013-7b3d-42ef-8c2d-4368295aa468, 389f8e79-d0d5-4f66-ab15-31e44b3d45cd, 07f99679-7fa6-4806-86ba-075bcea8ebb5, ecfc1453-f7e9-4751-8f01-8b0dfdbe4d69, 4008a768-e4bb-4b0e-85f9-07968fa9ed37, c3afc696-c7d8-4389-a978-cb36fa902fe2","Jazz,Pop,Bebop, Jazz,Pop,Bebop, Jazz,Pop,Bebop, Jazz,Pop,Bebop, Jazz,Pop,Bebop, Jazz,Pop,Bebop, Jazz,Pop,Bebop"
1580,2077,B000000Y9G,"3e41e43c-bbda-4110-b684-f27b933e200a, 953e780f-5c86-4199-9025-5bd49b1d383a, aacf752d-b054-404b-8339-2df1c98c2ea3, 26cc5c23-946c-4d90-bd13-32bff1916551","Jazz,Pop,Bebop, Jazz,Pop,Bebop, Jazz,Pop,Bebop, Jazz,Pop,Bebop"
1581,2078,B000000Y9R,44372bc0-f1c8-4aed-a06a-661a118ec24a,"Swing Jazz,R&B,Jazz,Vocal Jazz,Pop,Jump Blues,Regional Blues,Blues,Vocal Pop,Delta Blues,Vocal Blues"
1582,2079,B000000Y9U,"7666f388-7b4a-43cb-ac30-eaf961923898, b16c2a02-d8f5-4102-87a4-d868867aced3, 7d48fb96-c14e-4082-a569-7897f4c6a7b1, 489df871-9574-4842-b904-aec523a9818b","Cool Jazz,Jazz,Pop,Bebop, Cool Jazz,Jazz,Pop,Bebop, Cool Jazz,Jazz,Pop,Bebop, Cool Jazz,Jazz,Pop,Bebop"
1583,2081,B000000YA9,3c48fe6b-36c7-4203-a4c1-f248b01e68e7,"Jazz,Pop,Bebop"
1584,2082,B000000YAL,"f211c338-467e-4ed1-8f9b-4c746cafa061, c9ad7402-3413-4cd7-a051-f602e9f10ef8, 9a5c6a53-01cd-417c-989a-1e216705ce7c","Jazz,Pop,Bebop, Jazz,Pop,Bebop, Jazz,Pop,Bebop"
